Reviews,Acting,Plot,Scene,Comedy,Touching
hay,0,0,0,0,0
phim hay,0,0,0,0,0
So với mặt bằng chung phim Việt Nam thì khá ổn rồi. ko hay bằng bố già nhưng cũng ko gọi là dở.,0,0,0,0,0
"phim hay hài hước có , xúc động có , xem 1 lần thôi, nếu xem lần 2 thì ko 🥲",0,0,0,1,1
phim khá hay,0,0,0,0,0
phim tình cảm gđ lắm nha nma đôi lúc mình k thích tính cách của nhân vật nhi 🥲,1,0,0,0,0
"hài, hay, ok",0,0,0,1,0
xem phim thấy thật sự ồn ào. dương lâm diễn trong film nhạt nhòa xàm xí vô cùng trấn thành cố gắng lồng ghép giá trị gia đình vào phim nhưng thật sự chưa tới. mình thấy k đọng nhiều không hiểu sao đến giờ vẫn còn suất chiếu. đc ưu ái quá nhiều rồi. không dc,1,0,0,0,0
tuyệt,0,0,0,0,0
Tệ,0,0,0,0,0
"nội dung đơn giản, không hay",0,1,0,0,0
rất hay và thực tế,0,0,0,0,0
quá hay,0,0,0,0,0
"Phim hay, xúc động",0,0,0,0,1
Đoạn đầu hay đoạn cuối nhạt,0,0,0,0,0
"phim chửi tục nhiều, nội dung không hay",0,1,0,0,0
hay vãi luon í,0,0,0,0,0
"Thật sự rất hay, xem tới đâu cảm xúc tới đó👏👏♥️",0,0,0,0,1
"phim không có gì đặc biệt,toàn thấy chửi là chính.nội dung cũng k có chiều sâu nói chung là k đáng tiền",0,1,0,0,0
hay,0,0,0,0,0
ok luôn,0,0,0,0,0
hay,0,0,0,0,0
"Phim hay, thực tế.",0,0,0,0,0
hay,0,0,0,0,0
hay,0,0,0,0,0
hay,0,0,0,0,0
phim cũng khá hay có nhiều ý nghĩa,0,0,0,0,0
"mình coi hai lần, lần nào cx khóc, phim nói về cái chuyện xảy ra trong gia đình. Nhưng kịch bản thì hơi bình thường.",0,1,0,0,1
không đạt được như kỳ vọng hay như mọi người thường nói,0,0,0,0,0
"bộ phim nhạt nhẽo ko ấn tượng, trấn thành làm phim càng ngày càng chán",0,0,0,0,0
tệ,0,0,0,0,0
xem mà không hiểu luôn thông điệp là gì,0,0,0,0,0
phim hay nhưng nội dung tiết tấu hơi nhanh,0,1,0,0,0
k hay,0,0,0,0,0
Quá tuyệt vời!,0,0,0,0,0
rất hay về tình cảm cũng như quyền của con người ❤️,0,0,0,0,0
hayyy mê xem lần rồi nhưng mà kết phim hơi buồn,0,0,0,0,0
nội dung phim sâu sắc. thắm đẫm nước mắt và cả tiếng cười. những người thân trong gia đình hoặc những cặp đôi đang yêu nhau nên cùng nhau đi xem bộ phim này,0,1,0,1,0
phim rất hay đáng đồng tiền bát gạo,0,0,0,0,0
Rất đáng để xem. Mn nên coi 1 lần nha,0,0,0,0,0
hay,0,0,0,0,0
phim rất thực,0,0,0,0,0
phim xem hay Trấn Thành vs doàn phim vs đoàn diễn viên tuyệt vời,1,0,0,0,0
tuyệt vời,0,0,0,0,0
"Phim không quá hay như mình nghĩ, cũng có xúc động nhưng không đủ để nhớ, còn kém Bố Già lắm, ý kiến riêng như vậy",0,0,0,0,1
phim hay,0,0,0,0,0
một bộ phim rất đáng để xem…tui cũng thấy câu chuyện của mình trong đó,0,0,0,0,0
Sau khi xem bộ phim mình đã xúc động và khóc !,0,0,0,0,1
hay,0,0,0,0,0
hay ý nghĩa. thông điệp rõ ràng dù có yêu nhau đến mấy k có tiền cũng xảy ra nhiều chuyện. mỗi con người đều có sức chịu đựng giới hạn,0,0,0,0,0
dạy đời nhiều quá,0,0,0,0,0
bình thường Uyển Ân diễn thấy chưa tới,1,0,0,0,0
"sieu hayyyyu, dang xem lam luon",0,0,0,0,0
phim rất hay,0,0,0,0,0
phim hay nha. phản ánh đúng với hiện thực,0,0,0,0,0
"rất hay, đúng thực tế xã hội",0,0,0,0,0
phim thì quá xuất sắc. còn nhà đầu tư phim thì Riêng Tư quá mức,0,0,0,0,0
xem chán,0,0,0,0,0
"Phim rất hay, mình rất thích Chị Lê Giang, và Má Giàu phải nói là diễn đỉnh, đoạn má Giàu đưa tiền cho Nhi đi bụi mình đã khóc.....bộ phim rất hay. Anh Trấn Thành thật sự rất đa tài.👍👍👍",1,0,0,0,1
"thấy mn khen quá nên xem mà thấy phim dở tệ luôn, chắc k hợp với thể loại phim này",0,0,0,0,0
Tình tiết nhẹ nhàng nhưng sâu sắc,0,1,0,0,0
xuất sắc lắm ạ. tôi thấy mình ở trong bộ phim,0,0,0,0,0
phim gấc gấc hay lun nha rất nên xem ạ bựa kinh khủng hehe,0,0,0,0,0
hay ạ,0,0,0,0,0
chuyện bth ngoài đời sống được tóm tắt qua 1 bộ phim hay ạ,0,0,0,0,0
"phim hay, xem xúc động... có vẻ hợp mood nên xem phim bị chạm vào cảm xúc í",0,0,0,0,1
thể hiện chân thật cuộc sống của đa số gia đình Việt nên thấy gần gũi và dễ đồng cảm. phim hay,0,0,0,0,1
nhạt nhẻo,0,0,0,0,0
"Phim rất hay, xúc động từng nhân vật trong Phim NBN",0,0,0,0,1
phim hay,0,0,0,0,0
qua hay va cảm xúc,0,0,0,0,1
"diễn viên diễn hay, nhập tâm, kịch bản hay, sau khi xem xong mình nhận ra được nhiều điều, rằng mình cũng sai … mình xin lỗi",1,1,0,0,0
"Phim hay ,ý nghĩa có những cảnh mình khóc luôn 🥺❤️❤️",0,0,1,0,1
"ko quá suất sắc mà chủ yếu phim nhân văn, có những thông điệp ý nghĩa và xúc động cho ng xem",0,1,0,0,0
không xuất sắc như mong đợi,0,0,0,0,0
"xem phim mình có đầy đủ cung bậc cảm xúc , mình nhìn thấy bóng dáng mình xuất hiện rất nhiều góc độ của bộ phim , người con , ng vợ và ng mẹ mình đều có",0,0,0,0,0
"chán, chả có thông điệp gì cho cả bộ phim",0,0,0,0,0
kh hay,0,0,0,0,0
Mình đã đi xem và thấy hay nên đã đưa mẹ đi xem cùng😂,0,0,0,0,0
phim hay nha,0,0,0,0,0
Xuất sắc 💕,0,0,0,0,0
Dở,0,0,0,0,0
Mình là con trai mà lần đầu tiên trong đời đi xem phim khóc ngay tại rạp. Bộ phim đã thực sự chạm đến cảm xúc của mình! Quá hay,0,0,0,0,1
hay,0,0,0,0,0
"phim không như review sữ khóc mà chỉ hài , nhưng thật sự phim rất thấm xem mà còn tưởng mình đang trải qua",0,0,0,1,1
Ai diễn cũng hay,1,0,0,0,0
hay,0,0,0,0,0
"Phim khá ổn so với chất lượng phim VN hiện tại, tuy vẫn còn vài điểm bata hợp lý nhưng so chung thì phim có ý nghĩa, diễn xuất ổn, nội dung tốt, thể vấn đề xã hội cũng vừa đủ",1,1,0,0,0
"Khá hay, tình huống thật và gần gũi ngay trong chính cuộc sống thực tại. Miêu tả rõ nét nhất mâu thuẫn của thế hệ cũng như mâu thuẫn về tâm lý của các nhân vật. Đáng xem",0,1,0,0,0
quá xuất săc,0,0,0,0,0
very gót,0,0,0,0,0
1 bộ phim đáng xem ạ gđ chính là nơi ấm áp nhất và cũng là áp lực nhất lời khuyên của họ cũng chỉ muốn tốt cho mình thôi nhưng mà lại không theo cách ta muốn 1 bộ phim ý nghĩa đã xem 2lần rùi,0,0,0,0,0
Viết như viết về những gì mình đã trải qua vậy. Đỉnh lắm,0,0,0,0,0
"cái kết hơi cục ngũn 1 xíu ha. phim rất là ý nghĩa luôn á. xem mà lúc khóc, lúc cười, cái gần cuối vừa cười vừa khóc luôn😆",0,0,0,1,1
cái kết quá tệ,0,0,0,0,0
"phim hay,đời lắm,đáng coi",0,0,0,0,0
khá hay,0,0,0,0,0
Hay.,0,0,0,0,0
quá dở nội dung phản cảm,0,1,0,0,0
rất là hay luôn nghen,0,0,0,0,0
hay,0,0,0,0,0
lời thoại rất thấm luôn ấy phim hay,0,0,0,0,0
hayy hết!!!🥹,0,0,0,0,0
phim hay cực nên xem,0,0,0,0,0
"Rất là thích Bộ Phim này! Vì nó rất giống nhân văn…..v,v,……",0,0,0,0,0
"Hay,Xúc Động",0,0,0,0,1
"phim hay, có những phân đoạn bật cười thoải mái, không lố, hơi bị ngợp vì ổn ao, có 1 chút mình trong đó, đáng xem",0,0,1,1,0
hay,0,0,0,0,0
phim hay,0,0,0,0,0
Phim này mình nghĩ nên dắt ngyeu hoặc gia đình đi xem cùng sẽ ý nghĩa hơn á :v Đây cũng là dịp mình với ngyeu lần đầu đi xem phim cùng nhau. Nên rất cảm ơn bộ phim ❤,0,0,0,0,0
hay á,0,0,0,0,0
Có rất nhiều cảnh xúc động và đáng để suy ngẫm nhưng ý nghĩa chưa đủ sâu sắc,0,0,1,0,1
"Phim hay, kết khá đời",0,0,0,0,0
very good,0,0,0,0,0
thật sự là đỉnh,0,0,0,0,0
"Ở phân cảnh Trấn Thành trong nhà chuẩn bị chia tay với vợ. Phân cảnh đó anh diễn quá xuất sắc nói lên những điều muốn nói, đóng rất hay...",1,0,1,0,0
cứ ngỡ khi xem sẽ đc cười hả ga nhưng phim yếu tố tình cảm gia đình nhiều nên nhiều lắng động cảm xúc,0,0,0,1,1
"xem xong monhf học được rất nhiều bi học trong phim, cảm động và ý nghĩa",0,0,0,0,1
"Riêng bản thân mình thấy đây là một bộ phim rất hay, hội tụ rất nhiều yếu tố đời thực, ngôn từ chân thực, sắc sảo. Mình đã nhìn thấy bản thân ở nhân vật trong phim. Thực sự rất xuất sắc.",0,1,0,0,0
Vai Nhi có những lúc quá đáng,0,0,0,0,0
"Film hay, đi xem 1 mình nên nhiều cảm xúc 😍",0,0,0,0,1
"Lần đầu mình cùng anh đi xem phim với nhau. Phim đối với hai đứa mình thì hay lắm, đều là những chuyện cả hai đã và đang trải qua, có bi có hài rất đáng xem luôn í 🫶",0,0,0,1,0
Hay,0,0,0,0,0
phim rất hay nha tuy nhiên kết hơi nhanh,0,0,0,0,0
"phim hay, xứng đáng đi xem. Vài phân cảnh gia đình mình rất đồng cảm và xúc động",0,0,1,0,1
"Phim tạm được. Nhi tính cách thay đổi đột ngột từ khi ra riêng không có sự chuyển biến để khán giả cảm nhận. Dùng lời thoại nhiều quá mức cần thiết không kịp cho khán giả cảm nhận phim, cứ nói hết ra. hay về nhạc, bà nữ diễn đạt. cảnh té hư thai máu chảy",1,0,1,0,0
"nội dung ko thu hút, tình huống thì nhanh. Mất hứng quá vẫn thích bố già hơn nhiều",0,1,0,0,0
"cảm thấy nhìn thấy mình trong bộ phim đó. hay, xuất sắc, mọi người nên đi coi thử",0,0,0,0,0
phim hay,0,0,0,0,0
phim rat hay va cảm động,0,0,0,0,1
"phim hay, nhưng có mấy bạn đi xem phim mà nói chuyện ồn ào lắm, mình chỉ ước lúc đó có nhân viên xuất hiện nhắc nhở họ thuiiii",0,0,0,0,0
Phim của Trấn Thành không bao giờ chê được,0,0,0,0,0
hay và chân thật,0,0,0,0,0
dở,0,0,0,0,0
"Trước Phim Bố Già có ĐD VNĐ nhiều kinh nghiệm tạo nhiều tình tiết cung bậc tình cảm và bất ngờ đọng cảm xúc cho người xem...Sau Phim Nhà Bà Nữ do ĐD TT lần đầu làm từ A-Z phim sau hiệu ứng Sao bán vé khá thành công, còn nội dung cũng tạm chấp nhận... Cá nhân",0,1,0,0,0
Bộ phim rất hay y,0,0,0,0,0
"phim hay , mô tả được nhiều cung bậc cảm xúc thật của hiện thực",0,0,0,0,1
hay,0,0,0,0,0
Xuyên suốt bộ phim. Đó là bản thân mình trong đó. Bộ phim mang lại ý nghĩa nhân văn rất cao!,0,0,0,0,0
phim hay nha. lời nói chân thật không nghe tí nào là diễn,1,0,0,0,0
phim hay tính giải trí cao mang tới nhiều thông điệp nhưnh phần kết hơi cụt,0,0,0,0,0
"1 bộ phim mà mình tâm đắc nhất, coi phim tự thấy mình trong đó,🤗 , rất ý nghĩa rất hay rất đáng coi.",0,0,0,0,0
Hay và ý nghĩa,0,0,0,0,0
phim rất hay,0,0,0,0,0
phim hay đáng coi mà cái kết hong như mình mong muốn phải chi kết đẹp hơn tí thì phim sẽ hoàn hảo hơn ạ🥰,0,1,0,0,0
"Nội dung khá hay. Nhiều điểu hay trong cuộc sống. Nhưng khúc cuối cảm xúc chưa tới, còn nhiều điều nghi vấn khi kết thúc..",0,1,0,0,1
Đúng là chạm vào trái tim của mỗi gia đình . Có cảnh hài cười muốn sản😂 có cảnh xúc động thật sự. Hay nha nên xem nha mng,0,0,1,1,1
8/10 đ,0,0,0,0,0
hay lắm . nhưh tình tiết đi hơi nhanh,0,1,0,0,0
anh Trấn Thành làm phim thì miễn chê rồi. Rất là đời từ BỐ GIÀ đến NHÀ BÀ NỮ,0,0,0,0,0
không đx như quảng cáo,0,0,0,0,0
"phim hay tuyệt vời, phim cho người xem được những câu chuyện, bài học quý mà mình thường gặp trong cuộc sống",0,0,0,0,0
phim rất hay,0,0,0,0,0
phim rat ý nghĩa. nên coi nhe mn,0,0,0,0,0
mình có cảm giác những lời chê trên mạng là do Trấn Thành bỏ tiền cho người ta chê để seeding vậy đó :)) mình thấy hay nha,0,0,0,0,0
phim hay rất giống với gia đình Việt Nam hiện tại đáng xem,0,0,0,0,0
hay,0,0,0,0,0
"6/10. Mạch phim nhanh, không quá hay như mọi ng khen rầm rộ. M thấy hơi nhạt nhẽo và mạch phim nhanh k đọng dc gì",0,1,0,0,0
phim của anh Trấn Thành quá xuất sắc 👍,0,0,0,0,0
"kịch bản bình thường, diễn viên thoại tốt, không có phim gì nên xem",1,1,0,0,0
xem cũng dẫn người xem đấy vừa hài vừa cảm xúc nhiều câu nói hay nhưng riêng tôi chắc do tôi quá khó hay sao vẫn chưa dẫn tôi đến đỉnh điểm,0,0,0,1,1
tôi thấy nó khá hay và gần với thực tế hiện tại và nó cho tôi thấy bản thân mình trong đó,0,0,0,0,0
phim rất hay,0,0,0,0,0
Nên coi. Phim khá chân thực,0,0,0,0,0
"hay, rất đúng với cs đời thực 👍",0,0,0,0,0
phim rất hay mọi người nên xem nhé,0,0,0,0,0
"nói thiệt nha, phim không hay tí nào",0,0,0,0,0
Rất xuất sắc,0,0,0,0,0
"fim cũng có chút hài, còn bi thì mình lại ko thấy bằng bố già. theo mình đánh giá thì xem cũng được chứ ko gọi là xuất sắc như lời đồn. mình nghĩ DT cao là vì suất chiếu dày ở tất cả các rạp thôi.",0,0,0,1,0
Đánh đúng tâm lí cuộc sống gia đình bây giờ,0,0,0,0,0
"hay, toẹt zời, 1000đ💞",0,0,0,0,0
Phim rất thật. Rất nên xem nhé mọi người!,0,0,0,0,0
"Phim rất hay nhưng đoạn cuối hơi ngắn, kết với mình là không đủ",0,0,0,0,0
hài lòng,0,0,0,1,0
phim rất hay và thực tế nhưng hơi ngăn nên không đọng lại cảm xúc trong mình lắm. câu chuyện đi quá nhanh,0,1,0,0,1
"mình thấy đây là một bộ phim xuất xắc ,mình đi xem một mình thấy cũng buồn một chút",0,0,0,0,0
hay chứa nhiều bài học cuộc sống mặc dù mình chưa trải qua toàn bộ nhưng rất thấm,0,0,0,0,0
phim hay có những lúc mình nhận ra đâu đó cũng là mình trong đó,0,0,0,0,0
"nội dung không hút lắm, k bằng những phim trước nên cảm thất hơi hụt hẫng",0,1,0,0,0
A mazing,0,0,0,0,0
Phim hay thật sự mọi người nên đi xem cảm ơn nha.,0,0,0,0,0
phim rất hay & ý nghĩa,0,0,0,0,0
"tôi rất hài lòng về kịch bản phim,có những ngôn từ hay và thực tế của cuộc sống Khi chúng ta sai nhưng luôn nghĩ mk là nạn nhân!",0,1,0,1,0
diễn viên Lê giang diễn thoại quá đỉnh.phim quá ư thực tế đời sống hiện nay quá cảm xúc.phim nội tâm làm nguoi xem khóc nhiều.kịch bản kết phim không thiết phục.,1,1,0,0,1
xem rất hay,0,0,0,0,0
phim xem chẳng rút ra dc điều dì nói chung là dỡ ! bố già vẫn hay nhất😄,0,0,0,0,0
hayyy,0,0,0,0,0
xem phim lần thứ 2 vẫn còn ghiền 🥲🥲🥲,0,0,0,0,0
8đ,0,0,0,0,0
review bối cảnh cảm xúc khá kỳ vọng xem cái kết quá hụt hẫn 🥲,0,0,1,0,0
cảnh dẫn chuyện ko cần thiết. ko hay nhu bố già,0,0,1,0,0
"rất hay, ý nghĩa sâu sắc",0,0,0,0,0
hay phim hiện thực,0,0,0,0,0
“Chúng ta chỉ là những đứa trẻ lần đầu tập yêu Mà lại cứ nghĩ rằng mình có thể yêu một người đến hết đời..” P.s: phim hay lắm ạ. Lần đầu tiên có phim tình cảm Việt Nam mà làm mình khóc ngon lành đến 2-3 lần. Ai từng có một mối tình thanh xuân đã khiến mình,0,0,0,0,1
1. Nội dung phim vô cùng ý nghĩa ( có vài cảnh xúc động) 2. Kết phim cũng có hậu. Mn nên đi coi nhaa.,0,1,1,0,1
rất hay nha,0,0,0,0,0
"cảm nhận của mình và các bạn là nội dung không đặc biệt, cũng không cao trào và không mang nhiều ý nghĩa. tính cách của nữ nhân vật chính không thống nhất. tuy nhiên diễn viên diễn xuất tốt",1,1,0,0,0
"nội dung phim hay rút ra nhiều bài học trong cuộc sống hôn nhân, tình yêu thương gia đình",0,1,0,0,0
"nhạc phim nên thêm, phim rất hay nên xem một lần cho biết",0,0,0,0,0
overrated,0,0,0,0,0
phim hay nhưng có một số ngôn từ không phù hợp với tôi cho lắm,0,0,0,0,0
"Phim thực sự cảm động, gần gũi và chạm đến trái tim người xem, kể cả người trẻ vốn không thích phim Việt như mình",0,0,0,0,1
hay,0,0,0,0,0
đạo diễn xuất sắc quá,1,0,0,0,0
"phim hay nhưng nhân viên CGV không vui vẻ, không nhiệt tình, hơi chảnh nhen",0,0,0,0,0
100d,0,0,0,0,0
phim quá hay,0,0,0,0,0
phim thật sự rất hay lun í,0,0,0,0,0
"Rất hài lòng về bộ phim, đồng cảm với nhân vật trong phim",0,0,0,1,0
hay,0,0,0,0,0
"phim siu siu hay lun, mong chú Trấn Thành ra thêm thật nhìu phim nữa ạ!!",0,0,0,0,0
hay,0,0,0,0,0
kết thúc rất chán,0,0,0,0,0
"phim siêu siêu hay, ai chưa coi thì tranh thủ nha🎥🍿 nội dung rất chân thật và đồng cảm lun, tui đã khóc bù lu bù loa🥹💖",0,1,0,0,1
Mình thích nội dung mà bộ phim truyền tải. Phải nói phim rất ý nghĩa và hay. Nên dẫn gđ và người yêu đi xem nha. Đảm bảo bất cứ mqh nào cũng Sẽ biết trân trọng nhau hơn sau khi xem bộ phim này ❤️,0,1,0,0,0
