Reviews,Acting,Plot,Scene,Comedy,Touching,Preprocessed Reviews
phim dở lắm đừng coi huhu 5 sao nha,0,0,0,0,0,phim dở đừng coi 5 sao
ko có từ gì để tả,0,0,0,0,0,không từ để tả
nên xem nha mn,0,0,0,0,0,xem mọi người
Thích Woắn với Bù Tọt Anh em thì anh em Cha con thì cha con Nào có sao đâu Đều là sự quan tâm yêu thương che chở❤️❤️,1,0,0,0,0,thích woắn bù_tọt anh_em anh_em cha_con cha_con nào sao đâu đều sự quan_tâm yêu_thương che_chở
"phim bị dàn trải và lê thê, đặt ra quá nhiều vấn đề nhưng không giải quyết, biên kịch tham lam với nhiều trường đoạn căng thẳng, khiến người xem không thể tìm ra cao trào của phim.",0,1,0,0,0,phim dàn_trải lê_thê đặt ra nhiều vấn_đề nhưng không giải_quyết biên_kịch tham_lam nhiều trường đoạn căng_thẳng khiến người xem không_thể tìm ra cao_trào phim
"bộ phim rất thành công, ý nghĩa, xúc động...nhưng hơi tiếc về cái kết, pải chi ba sang còn sống thì sẽ tuyệt hơn",0,0,0,0,1,bộ phim rất thành_công ý_nghĩa xúc_động nhưng hơi_tiếc cái kết pải chi ba sang sống tuyệt hơn
"Cảm thấy có bóng hình mình trong đó.Có những khoảnh khắc nào đó lỡ lớn tiếng với ba mẹ, không phải vì mình chướng tính, khó ưa mà chỉ vì thương họ quá nhiều.Ba mẹ là người chỉ biết cho đi tình yêu thương mà không muốn nhận lại, là người chưa từng một giây yêu",0,0,0,0,0,cảm_thấy bóng_hình trong đó những khoảnh_khắc nào đó lỡ lớn_tiếng ba_mẹ không phải chướng_tính khó ưa chỉ thương họ nhiều ba_mẹ người chỉ biết đi tình_yêu_thương không muốn nhận người chưa từng một giây_yêu
qá đỉnh,0,0,0,0,0,đỉnh
xuất xắc,0,0,0,0,0,xuất xắc
Em thật sự rất yêu mến anh Trấn Thành. Sau khi xem xong em chỉ muốn về thật nhanh để ở cạnh ba mẹ. Em cảm ơn vì anh đã đem đến cho mọi người 1 cảm xúc tuyệt vời,0,0,0,0,0,em thật_sự rất yêu_mến anh trấn_thành sau khi xem xong em chỉ muốn thật nhanh để ở cạnh ba_mẹ em cảm_ơn anh đem đến mọi người 1 cảm_xúc tuyệt_vời
phim hay,0,0,0,0,0,phim hay
đỉnh,0,0,0,0,0,đỉnh
đỉnh của đỉnh,0,0,0,0,0,đỉnh đỉnh
"Mình thấy phim nói đúng về thực trạng xã hội hiện nay, ngôn từ bình dân nhưng khong thô thiển, nắm được tâm lý của những người làm con như chúng tôi.... nói chung cảm động và nhân văn! xem xong vẫn muốn được xem lại n lần nữa",0,0,0,0,1,thấy phim nói đúng thực_trạng xã_hội hiện_nay_ngôn từ bình_dân nhưng khong thô_thiển nắm được tâm_lý những người làm con chúng_tôi nói_chung cảm_động nhân_văn xem xong muốn được xem_lại n lần nữa
Khóc khá nhiều ạ,0,0,0,0,1,khóc khá nhiều
"k bt diễn tả ntn , quá hay",0,0,0,0,0,không bt diễn_tả như_thế_nào hay
quá cảm động,0,0,0,0,1,cảm_động
"phim hay , xúc động thiết thực con người và đời sống",0,0,0,0,0,phim hay xúc_động thiết_thực con_người đời_sống
cười xỉu,0,0,0,1,0,cười xỉu
hay lắm nha rất ý nghĩa,0,0,0,0,0,hay rất ý_nghĩa
Bộ phim không có một câu thoại nào là thừa thãi,0,0,0,0,0,bộ phim không một câu_thoại nào thừa thãi
"Phim thật sự hay và rất là đời, xem phim đồng cảm và khiến bạn phải ám ảnh cho đến khi bộ phim kết thúc! Phim rất đáng xem, tôi là một người ít khi ra rạp xem nhưng một khi đã xem đã khiến tôi lưu luyến mãi mãi....",0,0,0,0,1,phim thật_sự hay rất đời xem phim đồng_cảm khiến bạn phải ám_ảnh đến khi bộ phim kết_thúc phim rất đáng xem tôi một người ít khi ra rạp xem nhưng một_khi xem khiến tôi lưu_luyến mãi_mãi
Bộ phim đáng để xem 😭🥰,0,0,0,0,0,bộ phim đáng để xem
đỉnh,0,0,0,0,0,đỉnh
Dàn diễn viên gạo cội.Ko phải là tuyệt tác nhưng nó là cực phẩm.Đánh trúng tâm lí thế hệ trẻ ngày nay.Bộ phim đáng xem nhất của năm ❤️❤️❤️,1,0,0,0,0,dàn diễn_viên gạo_cội không phải tuyệt_tác nhưng nó cực_phẩm đánh_trúng tâm_lí thế_hệ trẻ ngày_nay bộ phim đáng xem nhất năm
Cảm ơn Bố Già! Cảm ơn Trấn Thành. Bộ phim tuyệt vời,0,0,0,0,0,cảm_ơn bố_già cảm_ơn trấn_thành bộ phim tuyệt_vời
quén & bé bù tọt￼￼ 👨‍👧❤️,0,0,0,0,0,quén bé bù tọt
"xúc động thật sự, huhu",0,0,0,0,0,xúc_động thật_sự
"Phim mang đến cho mình có cảm giác như mình là một nhân vật nào đó trong bộ phim , có rất nhiều tình tiết hay và gây xúc động . Tuy nhiên , khi cái cảnh đó cảm xúc đang tới khúc cao trào thì lúc đó lại thêm tấu hài zô làm tụt cảm xúc . Có lẽ Bố Già ko muốn bộ",0,0,1,1,0,phim mang đến cảm_giác một nhân_vật nào_đó trong bộ phim rất nhiều tình_tiết hay gây xúc_động tuy_nhiên khi cái cảnh đó cảm_xúc đang tới khúc cao_trào lúc đó thêm tấu hài_zô làm tụt cảm_xúc có_lẽ bố già không muốn bộ
cực kì hay gất hay mình chỉ tức phim ở chỗ đang xúc động rồi chỉ vì 1 câu nói cái mất luôn sự xúc động tức ghê á mà nói chung phim cực hay,0,0,0,0,0,cực_kì hay gất hay chỉ tức phim ở chỗ đang xúc_động chỉ 1 câu nói cái mất sự xúc_động tức ghê_á nói_chung phim cực hay
phim hayyyyyyy,0,0,0,0,0,phim hay
1 bộ phim đáng xem,0,0,0,0,0,1 bộ phim đáng xem
Thật sự hay☺️,0,0,0,0,0,thật_sự hay
Quá xuất sắc 🤩🤩,0,0,0,0,0,xuất_sắc
phim thật sự rất xúc động. mình dở khóc dở cười với bộ phim này. rất đáng để xem,0,0,0,1,1,phim thật_sự rất xúc_động dở_khóc_dở_cười bộ phim rất đáng để xem
Bộ phim nói về tình cảm gia đình rất xúc động,0,0,0,0,1,bộ phim nói tình_cảm gia_đình rất xúc_động
bạn mình thích nên 2 đứa đi xem tận 3 lần ;;)) lần đầu tiên luôn,0,0,0,0,0,bạn thích 2 đứa đi xem tận 3 lần lần đầu_tiên
"hay, xúc động. coi xong chỉ muốn chạy ngay về ôm cha mình 🤧",0,0,0,0,1,hay xúc_động coi xong chỉ muốn chạy ngay ôm cha
Đoạn đầu thì xem buồn cười lắm . Nhưng gần đoạn cuối thì khóc thạt sự luôn. .Mọi người đi xem phim nhớ chuản bị ít giấy ăn nhé .:((,0,0,0,1,1,đoạn đầu xem buồn_cười nhưng gần đoạn cuối khóc thạt_sự mọi người đi xem phim nhớ chuản ít giấy ăn
Quá tuyệt với👍,0,0,0,0,0,tuyệt
bộ phim tuyệt vời,0,0,0,0,0,bộ phim tuyệt_vời
cung bậc cảm xúc có ĐỦ ❤️,0,0,0,0,0,cung bậc cảm_xúc đủ
Phim rất hay nhé. Nếu bạn là người sống tình cảm thì khóc rất nhiều nên đem theo khăn giấy nhoaa :vv,0,0,0,0,1,phim rất hay nếu bạn người sống tình_cảm khóc rất nhiều đem theo khăn giấy nhoa v
hay đáng xem,0,0,0,0,0,hay đáng xem
"quá hay, quá cảm xúc, xuất sắc!",0,0,0,0,0,hay cảm_xúc xuất_sắc
một bộ phim hay đáng đồng tiền. mọi người nên đi xem nghen ^^,0,0,0,0,0,một bộ phim hay đáng đồng_tiền mọi người đi xem nghen
Quá xuất sắc,0,0,0,0,0,xuất_sắc
khóc thật sự luôn,0,0,0,0,1,khóc thật_sự
"hay, tuyệt vời",0,0,0,0,0,hay tuyệt_vời
khúc đầu hài hài dễ thương. thích nhất bé Ngân Chi diễn. về sau thì có chút bi. khúc cuối thấy Tuấn Trần nói chuyện với bố Thành mình tưởng phẩu thuật thành công; đến khi nghe A Woắn nói với con gái ông nội còn ở đây 49 ngày nữa thì khóc thật sự :((((,1,0,0,1,1,khúc đầu hài_hài dễ thương_thích nhất bé ngân_chi diễn sau chút bi_khúc cuối thấy tuấn_trần nói_chuyện bố thành tưởng phẩu_thuật thành_công đến khi nghe a_woắn nói con gái ông nội ở đây 49 ngày nữa khóc thật_sự
phim hay,0,0,0,0,0,phim hay
Rất hay. Rất ý nghĩa,0,0,0,0,0,rất hay rất ý_nghĩa
tốt,0,0,0,0,0,tốt
bộ phim hay nhất từng xem,0,0,0,0,0,bộ phim hay nhất từng xem
"1 bộ phim hay, rất ""đời"" , khiến người xem phải suy nghĩ về cha mẹ và gia đình, mình đã khóc rất nhiều và cũng đã thay đổi quan tâm đến gđ nhiều hơn. tuyệt vời ❤",0,0,0,0,1,1 bộ phim hay rất đời khiến người xem phải suy_nghĩ cha_mẹ gia_đình khóc rất nhiều thay_đổi quan_tâm đến gia_đình nhiều hơn tuyệt_vời
phim quá đỉnh,0,0,0,0,0,phim đỉnh
hayyy,0,0,0,0,0,hay
hay,0,0,0,0,0,hay
best 👍,0,0,0,0,0,best
phim dùng những từ ngữ đơn giản dễ hiểu cùng với hình ảnh sài gòn nhưng năm 60 hay 70 . mang đến rất nhiều thông điệp cho người xem và những bài học thật sự có giá trị .mỗi diễn viên có những tính cách hay những quan điểm riêng nhưng quy tụ lại vẫn là gia đình,1,1,0,0,0,phim dùng những từ_ngữ đơn_giản dễ hiểu cùng hình_ảnh sài_gòn nhưng năm 60 hay 70 mang đến rất nhiều thông_điệp người xem những bài_học thật_sự giá_trị mỗi diễn_viên những tính_cách hay những quan_điểm riêng nhưng quy_tụ gia_đình
tuyện vời 🤣,0,0,0,0,0,tuyện vời
🥰 phim hay xuất sắc luôn,0,0,0,0,0,phim hay xuất_sắc
bộ phim đặc sắc về tình cảm gia đình . mình cũng dẫ gần hơn 7 năm chưa chụp hình vs gia đình r,0,0,0,0,0,bộ phim đặc_sắc tình_cảm gia_đình dẫ gần hơn 7 năm chưa chụp hình_vs gia_đình
good job,0,0,0,0,0,god job
best of year,0,0,0,0,0,best of year
rất đáng xem,0,0,0,0,0,rất đáng xem
hay lắm luôn,0,0,0,0,0,hay
phim rất hay và rất ý nghĩa nha,0,0,0,0,0,phim rất hay rất ý_nghĩa
e thật sự khâm phục đạo diễn và TT thật sự bộ phim quá thật với cuộc sống diễn viên rất trọn vẹn và rất nhập tâm e khóc tận mấy lần thật sự đây là bộ phim thứ 2 của Việt Nam mà e thấy đáng xem nhất và muốn xem tận mấy lần nữa và ko uổng chi phí của mọi người,1,0,0,0,1,em thật_sự khâm_phục đạo_diễn t thật_sự bộ phim thật cuộc_sống diễn_viên rất trọn_vẹn rất nhập tâm_e khóc tận mấy lần thật_sự đây bộ phim thứ 2 việt_nam em thấy đáng xem nhất muốn xem tận mấy lần nữa ko_uổng chi_phí mọi người
Tuyệt vời,0,0,0,0,0,tuyệt_vời
quá hay lun,0,0,0,0,0,hay lun
tuyệt vời,0,0,0,0,0,tuyệt_vời
thật sự bộ phim rất hay và ý nghĩa ko nói nhiều mọi người mau ra rạp xem liền đi ko uổng tiền đâu ....rất rất hay,0,0,0,0,0,thật_sự bộ phim rất hay ý_nghĩa không nói nhiều mọi người mau ra rạp xem liền đi ko_uổng tiền đâu rất rất hay
đáng xem rất hay về tình cảm gd,0,0,0,0,0,đáng xem rất hay tình_cảm gd
phim đỉnhhh,0,0,0,0,0,phim đỉnh
phim rất hay rất ý nghĩa về cuộc sống đời thường. Riêng bản thân mình thấy bộ phim này rất giống ngoài đời xem rất là xúc động và đặc biệt là rất hài hước😁. nói chung 2 chữ thôi “Tuyệt vời” ❤️,0,0,0,1,1,phim rất hay rất ý_nghĩa cuộc_sống đời_thường riêng bản_thân thấy bộ phim rất giống ngoài đời xem rất xúc_động đặc_biệt rất hài_hước nói_chung 2 chữ thôi tuyệt_vời
Bộ phim rất đời. Có nhiều câu thoại khiến mình ngẫm về cuộc sống của mình về ba mẹ mình. Một bộ phim rất đáng tiền để xem.,0,0,0,0,0,bộ phim rất đời nhiều câu_thoại khiến ngẫm cuộc_sống ba_mẹ một bộ phim rất đáng tiền để xem
hay,0,0,0,0,0,hay
"Bộ phim mang đến rất nhiều cảm xúc cho người xem Vui, Buồn, Bất Ngờ, Xúc Động, hài hước, và đặc biệt là khóc. rất đáng tiền để xem và xem nhiều lần nha mọi người. Chúc mừng anh Trấn Thành",0,0,0,1,1,bộ phim mang đến rất nhiều cảm_xúc người xem vui_buồn bất_ngờ xúc_động hài_hước đặc_biệt khóc rất đáng tiền để xem xem nhiều lần mọi người chúc_mừng anh trấn thành
rất hay và ý nghĩa,0,0,0,0,0,rất hay ý_nghĩa
gud,0,0,0,0,0,gud
"Phim hay. Đâu đó sẽ có người được thấy mình trong nhân vật đứa con dưới sự kiềm cặp của bố mẹ & phải đi theo mô-tuýp mà bố mẹ đặt ra. Và đâu đó cũng sẽ có những ông bố, bà mẹ xem phim, ngẫm, nghĩ và nhìn nhận lại cách giáo dục con mình có ổn chưa, đã có bao",1,0,0,0,0,phim hay đâu_đó người được thấy trong nhân_vật đứa con dưới sự kiềm_cặp bố_mẹ phải đi theo mô_tuýp bố_mẹ đặt ra đâu_đó những ông bố bà mẹ xem phim ngẫm_nghĩ nhìn_nhận cách giáo_dục con ổn chưa bao
"Phim xem ổn. Điểm nhấn chính là sự hài hước và tiết tấu. Kết phim chưa thực sự hài lòng. 1 số nhân vật hoành tráng ở đầu và giữa phim, thì cuối phim mờ nhạt. Diễn biến phim hoặc chưa dành đủ thời gian, hoặc chưa nhấn mạnh đủ để dẫn đến các kết quả ở cuối phim.",1,1,0,1,0,phim xem ổn điểm nhấn chính sự hài_hước tiết_tấu kết_phim chưa thực_sự hài_lòng 1 số nhân_vật hoành_tráng ở đầu giữa phim cuối phim mờ_nhạt diễn_biến phim hoặc chưa dành đủ thời_gian hoặc chưa nhấn_mạnh đủ để dẫn đến các kết_quả ở cuối phim
Em khóc nhiều khi xem phim này.em cảm thấy em rất may mắn khi có mẹ ở bên.khi quen người yêu.lúc trẻ con cãi nhau.mẹ là người khuyên rằng con phải thật bình tĩnh.thấu hiểu.em và người yêu đi xem.2 đứa nhìn nhau và nói với nhau rằng.thật cảm ơn vì 2 đứa đã kịp,0,0,0,0,1,em khóc nhiều khi xem phim em cảm_thấy em rất may_mắn khi mẹ ở bên khi quen người_yêu lúc trẻ_con cãi nhau mẹ người khuyên rằng con phải thật bình_tĩnh thấu_hiểu em người_yêu đi xem 2 đứa nhìn nhau nói nhau rằng thật cảm_ơn 2 đứa kịp
"phim đối với mình chưa đặc sắc lắm, ko xúc động như mng review. Nữ 9 diễn tạm ổn, mẹ n9 thì mặt diễn hơi đơ. Các vai diễn khác cũng tạm. Kịch bản chấp nhận được . Âm thanh hơi ồn. Tóm lại mình hài lòng so với mặt bằng phim việt nói chung.",1,1,0,1,1,phim đối_với chưa đặc_sắc không xúc_động mọi người review nữ 9 diễn tạm ổn mẹ n9 mặt diễn_hơi đơ các vai diễn khác tạm kịch_bản chấp_nhận được m thanh_hơi ồn_tóm_lại hài_lòng so mặt_bằng phim_việt nói_chung
"nội dung phim bám sát thực tiễn, văn nói hay và ý nghĩa mặc dù hơi thô tí nhưng đó là ngôn ngữ thực tế và trend bây giờ. Cám ơn đạo diễn và dàn ekip cho ra mắc bộ phim hay này nhé! Chúc đoàn phim ngày càng thành công!",1,1,0,0,0,nội_dung phim bám sát thực_tiễn_văn nói hay ý_nghĩa mặc_dù hơi thô_tí nhưng đó ngôn_ngữ thực_tế trend bây_giờ cám_ơn đạo_diễn dàn ekip ra mắc bộ phim hay chúc_đoàn phim ngày_càng thành_công
"việc gì cũng là dễ dàng cho đến khi ta thực hiện nó. Mọi lý thuyết mộng mơ của những người trẻ tuổi khi trải qua biến cố cuộc đời đều phải nghiệm ra rằng cuộc đời không có màu hồng như chúng vẫn tưởng tượng, không thành công nào dễ dàng có được, kể cả trong sự",0,0,0,0,0,việc dễ_dàng đến khi ta thực_hiện nó mọi lý_thuyết mộng_mơ những người trẻ tuổi khi trải qua biến_cố cuộc_đời đều phải_nghiệm ra rằng cuộc_đời không màu hồng chúng tưởng_tượng không thành_công nào dễ_dàng được kể_cả trong sự
"giá như bộ phim không phải 1h45 mà là 2h15p .để triển khai nội dung không quá nhanh .thêm phần sâu sắc của từng nhân vật cũng như thêm bối cảnh tình huống cãi nhau,tình huống chia sẽ,tình huống tâm sự giữa a rễ và em vợ.nội dụng phim hay cốt truyện lôi cuốn, diễn viên hay",1,1,1,0,0,giá bộ phim không phải 1 h45 2 h15p để triển_khai nội_dung không nhanh thêm phần sâu_sắc từng nhân_vật thêm bối_cảnh tình_huống cãi nhau tình_huống chia tình_huống tâm_sự giữa a_rễ em vợ nội_dụng phim hay cốt_truyện lôi_cuốn diễn_viên hay
